kind	file	key	detail
protected_term_missing	natives/stm/message/gamesystem/bonus.msg.23.json	bo60_00_470_Description	source contains 'Hatchet'
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_101_001_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_101_002_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_101_005_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_302_017_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_320_001_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_303_005_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_445_000_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_304_001_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_304_001_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_304_001_03	src_crlf=0 dst_crlf=0
protected_term_missing	natives/stm/message/gamesystem/file.msg.23.json	File_324_004_01	source contains 'Victor Gideon'
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_440_000_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_410_000_01	src_crlf=0 dst_crlf=0
protected_term_missing	natives/stm/message/gamesystem/file.msg.23.json	File_110_000_00	source contains 'Victor Gideon'
protected_term_missing	natives/stm/message/gamesystem/file.msg.23.json	File_110_000_02	source contains 'Victor Gideon'
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_304_006_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_302_028_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_440_002_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_510_002_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_320_006_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_410_002_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_410_002_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_410_002_03	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_502_007_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_502_007_02	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_510_003_01	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_20	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_22	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_25	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_29	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_33	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_36	src_crlf=0 dst_crlf=0
protected_term_missing	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_46	source contains 'Albert Wesker'
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_47	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_52	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_53	src_crlf=0 dst_crlf=0
protected_term_missing	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_55	source contains 'Alyssa'
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_57	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/file.msg.23.json	File_999_000_59	src_crlf=0 dst_crlf=0
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_000	src_lf=0 dst_lf=3
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_000	source contains 'Green Herb'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_100	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_100	src_lf=0 dst_lf=2
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_100	source contains 'Green Herb'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_200	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_200	src_lf=0 dst_lf=1
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_00_200	source contains 'Green Herb'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_01_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it00_01_000	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_000	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_000_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_000_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_001	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_001_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_001_01	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_002	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_002_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_002_01	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_003	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_003_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_003_01	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_004	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_004	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_004_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_004_01	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_005	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_005	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_005_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_005_01	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_006	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_006	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_006_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_00_006_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_000_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_000_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_002	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_002_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_002_01	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_003	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_003_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_01_003_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_02_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_02_000	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_02_000_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_02_000_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_000_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_000_01	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_001	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_001_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_001_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_003	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_003_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_03_003_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_04_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_04_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_04_000_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_04_000_01	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_000_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_000_01	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_001	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_001_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_001_01	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_002	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_002_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_05_002_01	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001	src_lf=0 dst_lf=3
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001	source contains 'Hatchet'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001_01	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001_09	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001_09	src_lf=0 dst_lf=1
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_001_09	source contains 'Hatchet'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_003	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_005	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_005	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006_01	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006_01	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006_09	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006_09	src_lf=0 dst_lf=1
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_006_09	source contains 'Hatchet'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_007	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_007	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_008	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_20_008	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_30_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_30_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_30_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_30_001	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_30_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it10_30_002	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_000	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_002	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_003	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_004	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_004	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_005	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it20_00_005	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_100	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_100	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_101	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_101	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_102	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_102	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_103	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_103	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_104	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_104	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_105	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_105	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_106	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_106	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_107	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_107	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_108	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_108	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_109	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_109	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_200	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_200	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_201	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_201	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_202	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_202	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_203	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_203	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_204	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_204	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_205	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_205	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_300	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_300	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_301	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_301	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_302	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_302	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_303	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_303	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_304	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_304	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_305	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_305	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_306	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_306	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_307	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_307	src_lf=0 dst_lf=4
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_308	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_308	src_lf=0 dst_lf=3
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_308	source contains 'Hatchet'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_309	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_309	src_lf=0 dst_lf=3
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_309	source contains 'Hatchet'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_310	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_310	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_311	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_311	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_400	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_400	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_401	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_401	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_402	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_402	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_403	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_403	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_404	src_crlf=0 dst_crlf=0
